OBJECTID,Station_ID,Feature_Origin,Notes,Confidence_Feature_ID,Mode_Observation,Slip_Sense,Scarp_Facing_Direction,Local_Fault_Dip,Local_Fault_Azimuth_Degrees,Slip_Azimuth,Fault_Slip_Measurement_Type,Heave_cm,Heave_min_cm,Heave_max_cm,Rupture_Expression,Rupture_Width_m,Rupture_Width_Min_m,Rupture_Width_Max_m,VM_Slip_Azimuth,Plunge,Net_Slip_Preferred_cm,Net_Slip_Min_cm,Net_Slip_Max_cm,Vector_Measurement_Confidence,Vector_Offset_Feature_Notes,Horizontal_Separation_cm,Horizontal_Separation_Min_cm,Horizontal_Separation_Max_cm,Vertical_Separation_cm,Vertical_Separation_Min_cm,Vertical_Separation_Max_cm,Slip_Measurement_Confidence,Slip_Offset_Feature_Notes,Diameter_m,Height_of_Material_m,Estimated_Max_VertMov_m,LQ_Area_Affected_sqm,Date_of_Movement,Displacement_Amount,Est_Direction_SM,Landslide_Feature,Slide_Type,Material_Type,Depth,SM_Area_Affected_sqm,Est_Max_Drop_Elev_ft,Length_Exposed_Downslope,Cause_of_Damage,Facility_Affected,Utility_Affected,Damage_Severity,GlobalID,CreationDate,Creator,EditDate,Editor,_citation,_comp_offset,_latitude,_longitude,_observed_feature,_orig_lat,_orig_lon,_photo,_trace
928,1015,Uncertain,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:09,,,,,,,,,,,,,,,00:16.7,Criley,00:16.7,Napa_Migration,,,38.33468628,-122.3554993,Soil,38.33467102,-122.3555145,Y,H
929,1016,Uncertain,Source: Napa 2014; Tension crack; continuous along mapped trend. Fracture trends approximately 330.,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:16.7,Ponti,00:16.7,Napa_Migration,,,38.334804,-122.3546493,Soil,38.33479691,-122.3546371,N,H
930,1017,Uncertain,Source: Napa 2014; Road cracks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:10,,,,,,,,,,,,,,,00:16.7,Pickering/Crewdson,00:16.7,Napa_Migration,,,38.33485508,-122.3602083,Pavement,38.33473587,-122.3602676,N,H
931,1018,Uncertain,Source: Napa 2014; Compressional fracture in driveway.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:09,,,,,,,,,,,,,,,00:16.8,Pickering/Crewdson,00:16.8,Napa_Migration,,,38.33508419,-122.3590984,Pavement,38.33509445,-122.359108,Y,H
932,1019,Uncertain,Source: Napa 2014; Tension crack; continuous along mapped trend. Small crack less than 1 cm separation extends for several meters on trend 285 deg.,,,,,,285,,,1*,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:16.8,Ponti,00:16.8,Napa_Migration,,,38.33519481,-122.3554668,Soil,38.33518982,-122.3554535,N,H
933,1020,Uncertain,Source: Napa 2014; Tension crack; continuous along mapped trend. No obvious lateral offset.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:16.9,Ponti,00:16.9,Napa_Migration,,,38.33521562,-122.3555976,Soil,38.33521271,-122.3555832,N,H
934,1021,Uncertain,Source: Napa 2014; Tension crack; intermittent along mapped trend. No lateral offset.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:16.9,Ponti,00:16.9,Napa_Migration,,,38.33521583,-122.3552297,Soil,38.33520889,-122.355217,N,H
935,1022,Uncertain,Source: Napa 2014; Tension crack; continuous along mapped trend. Fracture dies out to the south and may be present but obscured by vegetation to the north. No obvious lateral displacement.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:17.0,Ponti,00:17.0,Napa_Migration,,,38.33527111,-122.3561916,Soil,38.33526611,-122.3561783,Y,H
936,1023,Uncertain,Source: Napa 2014; Tension crack; continuous along mapped trend. Prominent.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:17.0,Ponti,00:17.0,Napa_Migration,,,38.33527874,-122.3556117,Soil,38.33527374,-122.3555984,N,H
937,1024,Uncertain,Source: Napa 2014; Parallel fractures in lawn.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:09,,,,,,,,,,,,,,,00:17.1,Pickering/Crewdson,00:17.1,Napa_Migration,,,38.33533214,-122.3593043,Soil,38.33532715,-122.3592911,Y,H
938,1025,Uncertain,"Source: Napa 2014; Tension crack; continuous along mapped trend. Prominent crack across trail, but cannot observe fractures in the tall grass to the north. No obvious lateral displacement.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:17.1,Ponti,00:17.1,Napa_Migration,,,38.33533214,-122.3560161,Soil,38.33532715,-122.3560028,N,H
939,1026,Uncertain,"Source: Napa 2014; Tension crack; continuous along mapped trend. Prominent fracture, 2 to 3 cm separation.",,,,,,,,,2-3*,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:17.2,Ponti,00:17.2,Napa_Migration,,,38.33533596,-122.3554591,Soil,38.33533096,-122.3554459,N,H
940,1027,Uncertain,Source: Napa 2014; Vector Length=3 cm Vector Plunge=0 deg Vector Azimuth=240 deg Loc Frac. Azimuth=345 deg.,,,LL,,,345,,,2.9,,,,,,,,,,,,,,0.8,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:17.2,Ponti,00:17.2,Napa_Migration,,,38.33536926,-122.3554849,Soil,38.33536148,-122.355484,N,H
941,1028,Uncertain,Source: Napa 2014; Tension crack; continuous along mapped trend. No obvious lateral offset.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:17.3,Ponti,00:17.3,Napa_Migration,,,38.33537411,-122.3557338,Soil,38.33536911,-122.3557205,N,H
942,1029,Uncertain,Source: Napa 2014; Tension crack; continuous along mapped trend. 1 to 2 cm separation but only about 2 meters long.,,,,,,,,,1-2*,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:17.3,Ponti,00:17.3,Napa_Migration,,,38.33537411,-122.355421,Soil,38.33536911,-122.3554077,N,H
943,1030,Uncertain,Source: Napa 2014; Tension crack; continuous along mapped trend. Large crack with apparent left-lateral offset. Owner explained that waterline broke along this fracture. Line was extended and displaced left-laterally a total of about 10 cm.,,,LL,,,,,,,,,,,,,,,,,,,,10*,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:17.4,Ponti,00:17.4,Napa_Migration,,,38.3357136,-122.3565011,Soil,38.33570862,-122.3564911,N,H
944,1031,Uncertain,Source: Napa 2014; Subparallel set of tensions cracks approximately 3 m across through lavender field. Photo to the northwest.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:17.5,Ponti,00:17.5,Napa_Migration,,,38.33573724,-122.3565517,Soil,38.33573532,-122.3565369,Y,H
945,1032,Uncertain,Source: Napa 2014; Vector Length=5 cm Vector Plunge=0 deg Vector Azimuth=192 deg Loc Frac. Azimuth=300 deg.,,,LL,,,300,,,4.8,,,,,,,,,,,,,,1.5,,,,,,,,,,,,2014:09:22,,,,,,,,,,,,,,,00:17.5,Ponti,00:17.5,Napa_Migration,,,38.3357755,-122.3565605,Soil,38.33577728,-122.3565674,N,H
946,1034,Uncertain,Source: Napa 2014; Single crack ~1.5m long with ~2 mm opening crossing from grass onto north side of dirt road where it dies as hairline crack. Trend ~344. Only visible fracture along east-west road.,,,,,,,,,0.2*,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:19,,,,,,,,,,,,,,,00:17.6,Hecker,00:17.6,Napa_Migration,,,38.28022121,-122.316183,Soil,38.28021622,-122.3161697,N,Q
947,1035,Uncertain,Source: Napa 2014; Isolated 0.5-cm-wide crack between vines (only ~0.3 m long).,,,,,,,,,0.5*,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:12,,,,,,,,,,,,,,,00:17.6,Hecker,00:17.6,Napa_Migration,,,38.28339504,-122.3202037,Soil,38.28339005,-122.3201904,Y,Q
948,1036,Uncertain,Source: Napa 2014; Isolated 0.5-cm-wide crack between vines. Trend is ~300.,,,,,,300,,,0.5*,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:12,,,,,,,,,,,,,,,00:17.7,Hecker,00:17.7,Napa_Migration,,,38.28344844,-122.3203105,Soil,38.28344345,-122.3202972,N,Q
949,1037,Uncertain,Source: Napa 2014; Isolated crack between vines. May be west end of zone (overall width of zone is unclear); zone is subparallel to and west of UAVSAR lineament. Trend is 300.,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:12,,,,,,,,,,,,,,,00:17.7,Hecker,00:17.7,Napa_Migration,,,38.28346752,-122.3203563,Soil,38.28346252,-122.320343,N,Q
950,1038,Uncertain,Source: Napa 2014; Lilienthal Avenue: water line break; hairline crack in and orthogonal to street.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:25,,,,,,,,,,,,,,,00:17.8,Holzer,00:17.8,Napa_Migration,,,38.28833507,-122.3118953,Pavement,38.28833008,-122.311882,Y,R
951,1039,Shaking,Source: Napa 2014; Minor cracking across path in dirt with N24E orientation. Minor opening extends for a distance of about 14 m. Pavement to the south 3 m away does not seem cracked.,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:03,,,,,,,,,,,,,,,00:18.0,Seitz,00:18.0,Napa_Migration,,,38.29465603,-122.320135,Soil,38.29465103,-122.3201218,N,R
952,1040,Uncertain,Source: Napa 2014; Minor cracking across dirt road appears to be gravity-induced. N71E orientation; open about 1.5 cm.,,,,,,71,,,1.5*,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:03,,,,,,,,,,,,,,,00:18.1,Seitz,00:18.1,Napa_Migration,,,38.2954533,-122.3191661,Soil,38.2954483,-122.3191528,Y,R
953,1041,Shaking,Source: Napa 2014; Ground crack with opening and extension trend N15W. 8 cm maximum opening extension direction N68E.,,,LL,,,345,,,8,,,,,,,,,,,,,,1,,,,,,,,,,,,2014:09:03,,,,,,,,,,,,,,,00:18.2,Seitz,00:18.2,Napa_Migration,,,38.29608278,-122.3195244,Soil,38.29607773,-122.3195114,Y,R
954,1042,Shaking,"Source: Napa 2014; Two cracks across path N11E. Orientation cracks are open, spaced about 1.5 m apart; trend N80E. Opening about 2 cm can be traced about 15 m.",,,,,,11,,,2*,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:03,,,,,,,,,,,,,,,00:18.4,Seitz,00:18.4,Napa_Migration,,,38.29610357,-122.3208898,Soil,38.29608536,-122.3208847,Y,R
955,1043,Shaking,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:03,,,,,,,,,,,,,,,00:18.6,Seitz,00:18.6,Napa_Migration,,,38.29630777,-122.3194022,Soil,38.2963028,-122.3193893,Y,R
956,1044,Shaking,Source: Napa 2014; Two cracks across dirt road open 1 to 2 cm. Trend N60E; 2 cm separation.,,,,,,60,,,1-2*,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:03,,,,,,,,,,,,,,,00:18.7,Seitz,00:18.7,Napa_Migration,,,38.29691789,-122.3204535,Soil,38.29691315,-122.3204422,Y,R
957,1045,Shaking,Source: Napa 2014; Continuation of these cracks across the road to the north.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:03,,,,,,,,,,,,,,,00:18.8,Seitz,00:18.8,Napa_Migration,,,38.29705842,-122.3204062,Soil,38.29706573,-122.3203888,N,R
958,1046,Uncertain,Source: Napa 2014; Minor cracking across the entire roadway along old desiccation cracks but trending northwest. Compiler note: location places site at/near a private drive that appears unpaved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:03,,,,,,,,,,,,,,,00:19.0,Seitz,00:19.0,Napa_Migration,,,38.30095409,-122.3198985,Soil,38.3009491,-122.3198853,N,R
959,1047,Uncertain,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,00:19.1,Wells,00:19.1,Napa_Migration,,,38.3033955,-122.3235683,Curb/Sidewalk,38.3033905,-122.32355,Y,R
960,1048,Uncertain,Source: Napa 2014; West up northwest along fault scarp; found ~1-2 mm right-lateral across cul de sac in asphalt at end of Kingston Ave.,,,RL,W,,,,,,,,,,,,,,,,,,,~0.1-0.2*,,,,,,,,,,,,2014:08:30,,,,,,,,,,,,,,,00:19.2,Hudnut,00:19.2,Napa_Migration,,,38.30667614,-122.3201655,Pavement,38.30667114,-122.3201523,N,R
961,1049,Lateral spread,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:19.4,Kelson,00:19.4,Napa_Migration,,,38.19781611,-122.3161754,Pavement,38.19775009,-122.3161469,Y,S
962,1050,Lateral spread,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:19.5,Dawson/Davenport,00:19.5,Napa_Migration,,,38.19781611,-122.3161754,Pavement,38.19779968,-122.3162003,Y,S
963,1051,Lateral spread,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:19.7,Lancaster/Pridmore,00:19.7,Napa_Migration,,,38.19781611,-122.3161754,Pavement,38.19781494,-122.3161621,Y,S
964,1052,Lateral spread,Source: Napa 2014; Settlement cracks in pavement; trend is 95 degree azimuth.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:19.8,Lancaster/Pridmore,00:19.8,Napa_Migration,,,38.19781611,-122.3161754,Pavement,38.19779968,-122.3163376,N,S
965,1053,Lateral spread,Source: Napa 2014; Road damage. Some buckling. Right-lateral separation 4 cm. Mostly repaired. ,,,RL,,,,,,,,,,,,,,,,,,,,4*,,,,,,,,,,,,2014:09:11,,,,,,,,,,,,,,,00:19.9,DeLong,00:19.9,Napa_Migration,,,38.19781611,-122.3161754,Pavement,38.19781113,-122.3161621,Y,S
966,1054,Lateral spread,Source: Napa 2014; Lateral spread feature of about 8 cm vertical and 8 cm horizontal; displacement to south.,,,,N,,,,,8*,,,,,,,,,,,,,,,,,8*,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:20.0,Lancaster/Pridmore,00:20.0,Napa_Migration,,,38.20047496,-122.3025264,Soil,38.20046616,-122.3025055,Y,S
967,1055,Lateral spread,Source: Napa 2014; green_island.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:20.1,Morelan/Trexler,00:20.1,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.20047877,-122.3025264,Soil,38.20047379,-122.3025131,Y,S
968,1056,Lateral spread,Source: Napa 2014; green_island.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:20.2,Morelan/Trexler,00:20.2,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.20062755,-122.3026942,Soil,38.20062256,-122.302681,Y,S
969,1057,Lateral spread,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:20.4,Lancaster/Pridmore,00:20.4,Napa_Migration,,,38.20062755,-122.3026942,Soil,38.2003212,-122.3029251,Y,S
970,1058,Lateral spread,Source: Napa 2014; green_island.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:20.5,Morelan/Trexler,00:20.5,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.20122264,-122.3019542,Soil,38.20121765,-122.3019409,Y,S
971,1059,Lateral spread,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:20.7,Lancaster/Pridmore,00:20.7,Napa_Migration,,,38.20122264,-122.3019542,Soil,38.20101547,-122.3021927,Y,S
972,1060,Lateral spread,"Source: Napa 2014; Site name: green_island - Measurement: 1.5 cm - Measurement azimuth: 359 - Feature azimuth: 359 - Displacement sense: RL; lateral spreading, liquefaction features observed at this site as well (along and parallel to shoreline); lateral displacement in road.",,,RL,,,359,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:20.8,Morelan/Trexler,00:20.8,Napa_Migration,"Morelan, A., Trexler, C., and Oskin, M., 2015, Surface-Rupture and Slip Observations on the Day of the 24 August 2014 South Napa Earthquake: Seismological Research Letters, v. 86, no. 4, p. 1119-1127; supplemental materials are also available online at: https://ucdavis.app.box.com/s/9zsz84638fp90grhikzx",,38.20129512,-122.302061,Pavement,38.2013588,-122.3018646,Y,S
973,1061,Lateral spread,Source: Napa 2014; East-west fracture mid-point. Sense of offset is down to the north with maximum vertical separation of 5-6 mm.,,,,S,,,,,,,,,,,,,,,,,,,,,,0.5-0.6*,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:21.0,Lancaster/Pridmore,00:21.0,Napa_Migration,,,38.20129512,-122.302061,Pavement,38.20125198,-122.3021469,Y,S
974,1062,Lateral spread,"Source: Napa 2014; East-west fracture midpoint. Sense of offset is down to the north, with maximum vertical separation of 5-6 mm.",,,,S,,,,,,,,,,,,,,,,,,,,,,0.5-0.6*,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:21.1,Lancaster/Pridmore,00:21.1,Napa_Migration,,,38.20129512,-122.302061,Pavement,38.20129013,-122.3020706,N,S
975,1063,Lateral spread,Source: Napa 2014; Small fracture extends from edge of pavement to north edge; orientation 350 azimuth.,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:21.2,Lancaster/Pridmore,00:21.2,Napa_Migration,,,38.20132945,-122.3021296,Pavement,38.20132446,-122.3021164,N,S
976,1064,Lateral spread,Source: Napa 2014; Second small fracture from edge to edge of pavement oriented 346 azimuth. Very faint right lateral offset (<3 mm).,,,RL,,,346,,,,,,,,,,,,,,,,,<.3*,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:21.4,Lancaster/Pridmore,00:21.4,Napa_Migration,,,38.20133327,-122.3020533,Pavement,38.20132828,-122.3020401,N,S
977,1065,Lateral spread,Source: Napa 2014; Eastern most limit of lateral spread.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:21.5,Lancaster/Pridmore,00:21.5,Napa_Migration,,,38.20134852,-122.3018626,Pavement,38.20119095,-122.3017273,N,S
978,1066,Shaking,Source: Napa 2014; Possible minor slump.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:10,,,,,,,,,,,,,,,00:21.6,Hoirup/Hitchcock,00:21.6,Napa_Migration,,,38.20198176,-122.3104915,Soil,38.20191574,-122.3101959,Y,S
979,1067,Lateral spread,Source: Napa 2014; Left stepping en echelon cracks. Turns to lateral spread on levee edge. 1-2 cm right-lateral offset; azimuth 340.,,,RL,,,340,,,,,,,,,,,,,,,,,1-2*,,,,,,,,,,,,2014:09:11,,,,,,,,,,,,,,,00:21.7,DeLong,00:21.7,Napa_Migration,,,38.20434306,-122.3157939,Soil,38.20433807,-122.3157806,Y,S
980,1068,Lateral spread,Source: Napa 2014; Lateral spread on levee edge.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:11,,,,,,,,,,,,,,,00:21.9,DeLong,00:21.9,Napa_Migration,,,38.20455668,-122.3162135,Soil,38.2045517,-122.3162003,Y,S
981,1069,Uncertain,Source: Napa 2014; Parallel fractures. Not quite en echelon. Perpendicular to road on levee crest. No obvious right-lateral offset.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:11,,,,,,,,,,,,,,,00:22.0,DeLong,00:22.0,Napa_Migration,,,38.20819972,-122.3192347,Soil,38.20819473,-122.3192215,Y,S
982,1070,Uncertain,Source: Napa 2014; Damaged railroad ties. Gap in rail. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:11,,,,,,,,,,,,,,,00:22.2,DeLong,00:22.2,Napa_Migration,,,38.21259044,-122.3183574,Other,38.21258545,-122.3183441,Y,S
983,1071,Uncertain,Source: Napa 2014; Train tracks repaired since earthquake. Slight deformation. Track may have been straightened. Ties askew. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:11,,,,,,,,,,,,,,,00:22.3,DeLong,00:22.3,Napa_Migration,,,38.21259044,-122.3183574,Other,38.21264267,-122.318428,Y,S
984,1072,Uncertain,Source: Napa 2014; Open fractures. Two parallel. Separation 5 cm. Very deep.,,,,,,,,,5*,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:11,,,,,,,,,,,,,,,00:22.4,DeLong,00:22.4,Napa_Migration,,,38.21264384,-122.3184337,Soil,38.21259308,-122.3183899,Y,S
985,1073,Lateral spread,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:22.5,Kelson,00:22.5,Napa_Migration,,,38.21540187,-122.3108653,Soil,38.21540451,-122.3108597,Y,S
986,1074,Lateral spread,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:22.7,Kelson,00:22.7,Napa_Migration,,,38.21553538,-122.3109492,Soil,38.21556473,-122.310936,Y,S
987,1075,Lateral spread,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:22.8,Kelson,00:22.8,Napa_Migration,,,38.21563457,-122.3109874,Pavement,38.21563339,-122.3109894,Y,S
988,1076,Lateral spread,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:22.9,Kelson,00:22.9,Napa_Migration,,,38.21570323,-122.311056,Pavement,38.2157135,-122.3110886,Y,S
989,1077,Lateral spread,Source: Napa 2014; Cracking at marina.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:12,,,,,,,,,,,,,,,00:23.0,DeLong,00:23.0,Napa_Migration,,,38.2200291,-122.313444,Pavement,38.22008514,-122.3134689,Y,S
990,1078,Lateral spread,Source: Napa 2014; Most severe concrete damage at marina is here.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:12,,,,,,,,,,,,,,,00:23.2,DeLong,00:23.2,Napa_Migration,,,38.22039531,-122.3137645,Pavement,38.22045135,-122.3138275,Y,S
991,1079,Lateral spread,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:12,,,,,,,,,,,,,,,00:23.3,DeLong,00:23.3,Napa_Migration,,,38.22040675,-122.3136424,Pavement,38.22045135,-122.3138275,Y,S
992,1080,Uncertain,Source: Napa 2014; Cracks in road. Possible lateral spread? No obvious right-lateral offset.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:11,,,,,,,,,,,,,,,00:23.4,DeLong,00:23.4,Napa_Migration,,,38.22111629,-122.3216914,Pavement,38.2211113,-122.3216782,Y,S
993,1081,Lateral spread,Source: Napa 2014; Lateral spread. Six parallel cracks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:12,,,,,,,,,,,,,,,00:23.6,DeLong,00:23.6,Napa_Migration,,,38.22127269,-122.314413,Soil,38.22136307,-122.3145447,Y,S
994,1082,Lateral spread,Source: Napa 2014; Lateral spread. Fractures parallel to waterfront.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:12,,,,,,,,,,,,,,,00:23.7,DeLong,00:23.7,Napa_Migration,,,38.22136043,-122.3145274,Soil,38.22138214,-122.3146057,Y,S
995,1083,Lateral spread,Source: Napa 2014; nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:12,,,,,,,,,,,,,,,00:23.8,DeLong,00:23.8,Napa_Migration,,,38.22152827,-122.3146876,Pavement,38.22171021,-122.3148193,Y,S
996,1084,Lateral spread,Source: Napa 2014; Levee parallel cracking.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:23.9,Dawson/Davenport,00:23.9,Napa_Migration,,,38.22220729,-122.3107737,Pavement,38.22218323,-122.3107681,Y,S
997,1085,Lateral spread,Source: Napa 2014; Crack parallel to levee.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:08:24,,,,,,,,,,,,,,,00:24.0,Dawson/Davenport,00:24.0,Napa_Migration,,,38.22330592,-122.3132914,Soil,38.22334671,-122.3131638,Y,S
998,1087,Shaking,Source: Napa 2014; Dead grass in down-dropped area of Knight Island.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:10,,,,,,,,,,,,,,,00:24.1,Hoirup/Hitchcock,00:24.1,Napa_Migration,,,38.12670252,-122.2984828,Soil,38.12669754,-122.2984695,Y,T
999,1088,Shaking,Source: Napa 2014; Subtle cracks on pond side of levee with dry grass.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:10,,,,,,,,,,,,,,,00:24.3,Hoirup/Hitchcock,00:24.3,Napa_Migration,,,38.12676737,-122.2984446,Soil,38.12676239,-122.2984314,Y,T
1000,1089,Shaking,Source: Napa 2014; Minor slumping.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:10,,,,,,,,,,,,,,,00:24.4,Hoirup/Hitchcock,00:24.4,Napa_Migration,,,38.16108058,-122.2981395,Soil,38.16101456,-122.2981796,Y,T
1001,1090,Shaking,Source: Napa 2014; Slumping.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:10,,,,,,,,,,,,,,,00:24.5,Hoirup/Hitchcock,00:24.5,Napa_Migration,,,38.16148493,-122.2979258,Soil,38.16151428,-122.297905,Y,T
1002,1091,Shaking,Source: Napa 2014; Cracks in bank.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014:09:10,,,,,,,,,,,,,,,00:24.7,Hoirup/Hitchcock,00:24.7,Napa_Migration,,,38.22580164,-122.3063889,Soil,38.22600937,-122.3064499,Y,T
